vid,title,tag,time,duration_min,views,link,view_10k
DUBFEnbM_Iw,Cooking Big Snail | ഭീകര ശങ്കിനെ ചുട്ടു കഴിച്ചപ്പോൾ | M4 Tech |,Tech,8 days ago,11.816666666666666,"1,411,356 views",https://www.youtube.com/watch?v=DUBFEnbM_Iw,141.1356
0c3hjFxjTvA,Amazing Inventions & Gadgets That Are On Another Level ▶2,Tech,2 months ago,9.883333333333333,"3,381,897 views",https://www.youtube.com/watch?v=0c3hjFxjTvA,338.1897
nb4mo3MbxrY,iQOO 9 Pro & iQOO 9 Unboxing And First Impressions⚡Most Advanced Android Flagship Is Here,Tech,4 months ago,13.066666666666666,"1,528,152 views",https://www.youtube.com/watch?v=nb4mo3MbxrY,152.8152
h74mZp0SvyE,AMD just proved they're not your friend - Threadripper Pro 5000 Announcement,Tech,3 months ago,11.016666666666667,"1,862,817 views",https://www.youtube.com/watch?v=h74mZp0SvyE,186.2817
qSGsMN9UGDY,They Discontinued This Before I Could Buy One! - Hisense U9DG,Tech,2 months ago,9.166666666666666,"1,505,248 views",https://www.youtube.com/watch?v=qSGsMN9UGDY,150.5248
okgPbtz4ZkE,[1442] Hi-Tech Tailgating With Thermal Imaging,Tech,1 month ago,4.183333333333334,"895,162 views",https://www.youtube.com/watch?v=okgPbtz4ZkE,89.5162
97JZMrnRnYM,Modern Agriculture Machines That Are At Another Level ▶10,Tech,3 months ago,9.4,"9,036,783 views",https://www.youtube.com/watch?v=97JZMrnRnYM,903.6783
QBugQ7y1l9s,UNDER $1500 AUD Intel 12th Gen PC Build CHALLENGE - Tech YES City Vs. Gearseekers,Tech,8 days ago,14.8,"14,808 views",https://www.youtube.com/watch?v=QBugQ7y1l9s,1.4808
NLJHPF0hvHs,Kaccha Mango Byte Cotton Candy Making | IS IT WORK ? | M4 TECH |,Tech,3 months ago,10.15,"3,377,828 views",https://www.youtube.com/watch?v=NLJHPF0hvHs,337.7828
gWWcMZAOnFk,Top 10 அசத்தல் New 📱Android Apps😍 | கெத்து காட்டலாம் 🔥🔥🔥 | Tamil Tech,Tech,2 weeks ago,10.583333333333334,"186,807 views",https://www.youtube.com/watch?v=gWWcMZAOnFk,18.6807
rxlwlCVTUlA,Handyman Tips & Hacks That Work Extremely Well ▶9,Tech,2 months ago,9.533333333333333,"14,742,280 views",https://www.youtube.com/watch?v=rxlwlCVTUlA,1474.228
86Elj9MnuqU,Top 5 Best Tech Gadgets Under Rs.500 | Part 1⚡June 2022,Tech,9 days ago,6.983333333333333,"462,377 views",https://www.youtube.com/watch?v=86Elj9MnuqU,46.2377
c4904VBCkRU,Henrique Camacho - Ragga-Tech [180BPM] (Feat. Vibration),Tech,2 years ago,4.183333333333334,"888,224 views",https://www.youtube.com/watch?v=c4904VBCkRU,88.8224
XNEUmmgEP_Y,Je teste les technologies de la Renault Megane E-TECH ! (Une Google Car ?),Tech,4 months ago,16.116666666666667,"119,082 views",https://www.youtube.com/watch?v=XNEUmmgEP_Y,11.9082
HtOTt2N8fe0,Dell Inspiron 14 2022 Unboxing & First Impressions⚡Your Go-To Laptop For Everything*,Tech,5 days ago,7.283333333333333,"195,090 views",https://www.youtube.com/watch?v=HtOTt2N8fe0,19.509
zWnGmFFWbY4,Car Tips & Hacks That Work Extremely Well ▶3,Tech,3 days ago,8.9,"874,451 views",https://www.youtube.com/watch?v=zWnGmFFWbY4,87.4451
5bSMrTiW7Rc,"Tennessee comes back in 9th to beat Georgia Tech, a breakdown",Tech,3 weeks ago,6.933333333333334,"722,390 views",https://www.youtube.com/watch?v=5bSMrTiW7Rc,72.239
kCtb9kAoyzE,Top 10+ Best Upcoming Mobile Phone Launches⚡June 2022,Tech,1 month ago,7.033333333333333,"871,379 views",https://www.youtube.com/watch?v=kCtb9kAoyzE,87.1379
2k3R-rjV3-k,16 FIGATE TECH DA AVERE IN TASCA OGNI GIORNO💡,Tech,2 months ago,17.45,"93,545 views",https://www.youtube.com/watch?v=2k3R-rjV3-k,9.3545
wItkrC1UmXo,LE FIGATE TECH DA AVERE PER L’ESTATE 🏖,Tech,1 month ago,13.833333333333334,"64,096 views",https://www.youtube.com/watch?v=wItkrC1UmXo,6.4096
rlr-jRmQRD8,"Hey iPhone, No Notches! | ZTE Axon 40 Ultra Unboxing",Tech,3 weeks ago,16.533333333333335,"189,222 views",https://www.youtube.com/watch?v=rlr-jRmQRD8,18.9222
FUBHyTM3VEg,Waste Expert Answers Garbage Questions From Twitter | Tech Support | WIRED,Tech,2 months ago,15.25,"1,033,192 views",https://www.youtube.com/watch?v=FUBHyTM3VEg,103.3192
HdwzJLTLFqc,Biologist Answers Biology Questions From Twitter | Tech Support | WIRED,Tech,7 months ago,18.433333333333334,"3,315,561 views",https://www.youtube.com/watch?v=HdwzJLTLFqc,331.5561
iG062bSpzTU,Genius Life Hacks That Work Extremely Well ▶4,Tech,2 weeks ago,8.316666666666666,"4,239,876 views",https://www.youtube.com/watch?v=iG062bSpzTU,423.9876
zHW_36DLrR4,Cooking and Eating Giant Sea Snails with M4 Tech |ആനശംഖ് പുഴുങ്ങി കഴിച്ചപ്പോൾ|Thailand Travel Part 4,Tech,13 days ago,12.933333333333334,"556,840 views",https://www.youtube.com/watch?v=zHW_36DLrR4,55.684
9RnQviK3Dso,"High-tech water gun automatically fills itself, no pumping required 💦",Tech,10 months ago,4.5,"715,140 views",https://www.youtube.com/watch?v=9RnQviK3Dso,71.514
8pnHUuOakf8,Samsung Galaxy F23 Unboxing And First Impressions,Tech,3 months ago,8.683333333333334,"1,632,507 views",https://www.youtube.com/watch?v=8pnHUuOakf8,163.2507
qYnkSnUs6H0,High-tech weapons the focus of weapons fair amidst Ukraine war,Tech,2 weeks ago,3.183333333333333,"302,351 views",https://www.youtube.com/watch?v=qYnkSnUs6H0,30.2351
pLH_KxkN5jM,Scary Encounter With Tiger | ഒരു കൈ അബദ്ധം | Thailand Wala  Ep : 2 | M4 Tech |,Tech,2 weeks ago,18.25,"2,601,071 views",https://www.youtube.com/watch?v=pLH_KxkN5jM,260.1071
QW3KRaz4aI4,Statistician Answers Stats Questions From Twitter | Tech Support | WIRED,Tech,4 months ago,16.833333333333332,"1,163,458 views",https://www.youtube.com/watch?v=QW3KRaz4aI4,116.3458
ni-MurOdYNE,Turn on Professional Mode | How to active Facebook Professional Mode | TECH BONGO - Adnan,Tech,6 days ago,3.533333333333333,"74,170 views",https://www.youtube.com/watch?v=ni-MurOdYNE,7.417
04tzbUt3Eno,OnePlus Bullets Wireless Z2 Unboxing & Quick Review ⚡ World’s Fastest Charging Neckband Under 2000!?,Tech,2 months ago,6.3,"774,090 views",https://www.youtube.com/watch?v=04tzbUt3Eno,77.409
kJ5PCbtiCpk,Gordon Ramsay Answers Cooking Questions From Twitter | Tech Support | WIRED,Tech,5 years ago,8.15,"30,282,315 views",https://www.youtube.com/watch?v=kJ5PCbtiCpk,3028.2315
0zeFaAQJBcg,50Kg Emu Salt Fry | 50kg എമു ഉപ്പിലിട്ടു ചുട്ടെടുത്തു | M4 TECH |,Tech,2 months ago,15.333333333333334,"2,790,981 views",https://www.youtube.com/watch?v=0zeFaAQJBcg,279.0981
rYVSzvQyx10,"Chai with Tech | Nothing, Windows 8, Iqoo 10 Leaked | ( 165 ) 27\06\2022",Tech,3 days ago,9.75,"125,208 views",https://www.youtube.com/watch?v=rYVSzvQyx10,12.5208
Gna6_TDJS7A,Kerala Style Tube Soda Making | ട്യൂബ് സോഡാ ഉണ്ടാക്കിയാലോ | M4 Tech |,Tech,2 months ago,6.1,"2,677,004 views",https://www.youtube.com/watch?v=Gna6_TDJS7A,267.7004
atqzKbxOFng,Nos objets tech indispensables en vacances à moins de 100€ !,Tech,9 days ago,12.566666666666666,"24,988 views",https://www.youtube.com/watch?v=atqzKbxOFng,2.4988
aNiy_rMcAtw,We Found ₹900 Crore Plane 😱 | ഇവിടേക്ക് എങ്ങനെ എത്തിപെട്ടു ?Thailand Wala Trip Ep:4| M4 Tech |,Tech,12 days ago,12.9,"1,648,552 views",https://www.youtube.com/watch?v=aNiy_rMcAtw,164.8552
dArt9TgxO-I,Redmi Note 11 Pro + Indian Unit Unboxing And Answering FAQ⚡”Note” Acceptable,Tech,3 months ago,9.983333333333333,"1,901,664 views",https://www.youtube.com/watch?v=dArt9TgxO-I,190.1664
Tkx4BJyz_gM,Nerf Battle War Begins | ഫ്രീഫയറിനെ വെല്ലുന്ന തോക്കുകൾ | M4 TECH |,Tech,11 months ago,8.433333333333334,"6,951,563 views",https://www.youtube.com/watch?v=Tkx4BJyz_gM,695.1563
uNt_ReLwk40,I installed Windows on Steam Deck and I regret it,Tech,3 months ago,18.366666666666667,"1,802,221 views",https://www.youtube.com/watch?v=uNt_ReLwk40,180.2221
2ERNRMD0bVk,4 BRUTAL Tech Pranks that'll end your friendships 🔥,Tech,11 months ago,0.9833333333333333,"42,168,326 views",https://www.youtube.com/watch?v=2ERNRMD0bVk,4216.8326
wpR4AekH5aE,Xiaomi 11i HyperCharge Unboxing & First Impressions⚡India’s Fastest Charging Smartphone?,Tech,5 months ago,13.783333333333333,"3,103,562 views",https://www.youtube.com/watch?v=wpR4AekH5aE,310.3562
Dyj6G8_kMU8,Most Powerful Smartphone Under Rs.15000!?⚡iQOO Z6 5G Unboxing And First Impressions,Tech,3 months ago,8.35,"2,172,730 views",https://www.youtube.com/watch?v=Dyj6G8_kMU8,217.273
oyClS3qQV10,The Best Gaming Laptop. BUT… - Asus Zephyrus G14 2022 Review,Tech,3 months ago,13.516666666666667,"1,182,298 views",https://www.youtube.com/watch?v=oyClS3qQV10,118.2298
14piQZSgChw,Banana Boat Accident | വാഴപ്പഴം ബോട്ട്  കടലിൽ മുങ്ങിപ്പോയി | Thailand Wala Ep:5 | M4 Tech |,Tech,11 days ago,12.916666666666666,"1,235,935 views",https://www.youtube.com/watch?v=14piQZSgChw,123.5935
tcDnHfYJwK8,350 Rupees Cheapest Plane Testing | 350 രൂപയുടെ പ്ലെയിൻ പറത്തി നോക്കിയപ്പോൾ | M4 TECH |,Tech,8 months ago,9.783333333333333,"2,807,883 views",https://www.youtube.com/watch?v=tcDnHfYJwK8,280.7883
4Of_xojL8Lg,5000 ഗോൾഡ്‌ഫിഷിനെ വാങ്ങിച്ചപ്പോൾ | Buying 5000 Goldfish | M4 TECH |,Tech,7 months ago,19.266666666666666,"5,360,237 views",https://www.youtube.com/watch?v=4Of_xojL8Lg,536.0237
cxmzZ9ah64E,உங்க 📱Phone 💀Hacked- ஆ ? | ⚡இப்படி Check பண்ணுங்க ❗❗😲😲| Tamil Tech,Tech,10 days ago,6.883333333333334,"276,466 views",https://www.youtube.com/watch?v=cxmzZ9ah64E,27.6466
9OgHHV-7tcc,മക്കാവോ കിളിയെ വാങ്ങലും ആന മസാജും | Thailand Wala Trip Ep : 3 | M4 Tech |,Tech,13 days ago,13.9,"1,442,529 views",https://www.youtube.com/watch?v=9OgHHV-7tcc,144.2529
wj-Vj8TYzB0,Redmi Note 11 Global Unit Unboxing And First Impressions⚡NOTE-able Upgrade,Tech,4 months ago,9.95,"1,946,955 views",https://www.youtube.com/watch?v=wj-Vj8TYzB0,194.6955
0YLno_k3034,Toxicologist Answers Poison Questions From Twitter | Tech Support | WIRED,Tech,8 months ago,14.3,"4,784,865 views",https://www.youtube.com/watch?v=0YLno_k3034,478.4865
OxYdPz2KW5A,Set La Calavera - Especial GuaraTech - Dj Rocka,Tech,2 years ago,16.033333333333335,"1,182,543 views",https://www.youtube.com/watch?v=OxYdPz2KW5A,118.2543
91V5BBkduyQ,Rocket Flame Vs Diamond | ഡയമണ്ട് തീയിൽ ഉരുകുമോ | M4 Tech |,Tech,1 month ago,8.566666666666666,"2,104,429 views",https://www.youtube.com/watch?v=91V5BBkduyQ,210.4429
_COhqlm4Z20,NEW PHONE UI & MAIN MENU IN SUMMERTIME SAGA TECH UPDATE 🔥 SUMMERTIME SAGA LATEST VERSION 0.20.15,Tech,4 days ago,9.133333333333333,"12,599 views",https://www.youtube.com/watch?v=_COhqlm4Z20,1.2599
BpY3OPWM3pU,Chris Paul gets tech after Jose Alvarado forces 8 second violation in game 5,Tech,2 months ago,0.9,"937,296 views",https://www.youtube.com/watch?v=BpY3OPWM3pU,93.7296
-0GbqToowCw,"If Masterchef was Asian | Steven He, Joma Tech, Jeenie Weenie, Twosetviolin",Tech,2 months ago,4.933333333333334,"4,190,365 views",https://www.youtube.com/watch?v=-0GbqToowCw,419.0365
syvOBw0JFyQ,ആനമുട്ട പുഴുങ്ങിയത് | EMU Egg Fry | M4 TECH |,Tech,5 months ago,14.233333333333333,"2,637,520 views",https://www.youtube.com/watch?v=syvOBw0JFyQ,263.752
xi-jrI72cps,TechNews # 1041 -FREE 520₹ || Nothing Phone Price Leaked.,Tech,2 days ago,8.283333333333333,"39,373 views",https://www.youtube.com/watch?v=xi-jrI72cps,3.9373
M19GM5UUhRA,Earth Hole Making Machine | Homemade | മണ്ണിൽ ആഴത്തിൽ കുഴിയെടുക്കുന്ന മെഷീൻ ഉണ്ടാക്കിയാലോ M4 TECH,Tech,3 months ago,11.05,"1,931,141 views",https://www.youtube.com/watch?v=M19GM5UUhRA,193.1141
P-IAoh_HFrw,"⚡New 20+ WhatsApp Tips, Tricks & Hacks  2022 | Smartphone Users MUST WATCH",Tech,9 days ago,9.083333333333334,"195,662 views",https://www.youtube.com/watch?v=P-IAoh_HFrw,19.5662
l3yfcRuts1I,3 Nastiest Tech Pranks 🔥,Tech,3 weeks ago,0.8333333333333334,"13,024,568 views",https://www.youtube.com/watch?v=l3yfcRuts1I,1302.4568
30c8xrZc4Tw,Hector Rios - Lucerito ( Remix ) Tech House Venezuela,Tech,5 years ago,3.0,"7,290,641 views",https://www.youtube.com/watch?v=30c8xrZc4Tw,729.0641
2yJFnhWjSy4,தரமான ⚡GAMING SmartPhone 🔥😲😲? IQOO Neo 6 Unboxing & First Impression | Tamil Tech,Tech,1 month ago,5.583333333333333,"152,221 views",https://www.youtube.com/watch?v=2yJFnhWjSy4,15.2221
kW5X4dU0gnY,I Treated myself to something EXTRAVAGANT - Sony GDM FW900,Tech,1 month ago,19.3,"1,666,251 views",https://www.youtube.com/watch?v=kW5X4dU0gnY,166.6251
Xw4MB4xiXhY,இனி யாரும் உங்க Mobileல🤩 தொடமாட்டாங்க🔥🔥 | Tamil Tech #shorts,Tech,1 day ago,0.7666666666666667,"72,355 views",https://www.youtube.com/watch?v=Xw4MB4xiXhY,7.2355
m88Kw_A93bM,Thailand Wala Trip | ഞങ്ങൾ ഇന്ത്യ വിടുന്നു | M4 Tech |,Tech,2 weeks ago,16.6,"1,349,809 views",https://www.youtube.com/watch?v=m88Kw_A93bM,134.9809
W4ktLen9cVM,Mortician Answers Dead Body Questions From Twitter | Tech Support | WIRED,Tech,1 year ago,14.15,"20,454,606 views",https://www.youtube.com/watch?v=W4ktLen9cVM,2045.4606
eMwsI3mEdw8,"Tech Week: Nie śpię, bo składam smartfon!",Tech,2 weeks ago,5.816666666666666,"284,847 views",https://www.youtube.com/watch?v=eMwsI3mEdw8,28.4847
Q5roi3ayHi8,Set La Calavera - GUARATECH 3 - Dj Rocka (guaracha y tech),Tech,1 year ago,14.316666666666666,"1,048,026 views",https://www.youtube.com/watch?v=Q5roi3ayHi8,104.8026
N-p3emMfR3c,Samsung Reacting to @GADGETS ONE MALAYALAM TECH TIPS,Tech,5 months ago,2.0166666666666666,"832,930 views",https://www.youtube.com/watch?v=N-p3emMfR3c,83.293
hnDFnnb2xyY,Giant Balloon Vs My Car | ആനബലൂൺ കാറിനെക്കൊണ്ട് വീർപ്പിച്ചപ്പോൾ | M4 TECH |,Tech,5 months ago,6.016666666666667,"2,313,105 views",https://www.youtube.com/watch?v=hnDFnnb2xyY,231.3105
HSGN98K4zhQ,Bamboo Stick Fishing | Primitive Technology | മുളകുന്തം മീൻപിടുത്തം | M4 TECH |,Tech,2 months ago,16.533333333333335,"1,816,054 views",https://www.youtube.com/watch?v=HSGN98K4zhQ,181.6054
ihVTsFMWxKE,realme GT 2 Pro | Paper Tech Master Design,Tech,3 months ago,0.7333333333333333,"5,674,162 views",https://www.youtube.com/watch?v=ihVTsFMWxKE,567.4162
gYUcSDjHD_A,"ഇവനാണ് Nothing Phone (1) - Original First Look , Price, Specifications, Launch Date | Malayalam",Tech,2 weeks ago,6.05,"261,552 views",https://www.youtube.com/watch?v=gYUcSDjHD_A,26.1552
9ZG9G3v1RPk,Def Tech - My Way  / THE FIRST TAKE,Tech,1 year ago,6.266666666666667,"34,959,233 views",https://www.youtube.com/watch?v=9ZG9G3v1RPk,3495.9233
wX78iKhInsc,How to escape education's death valley | Sir Ken Robinson,Education,9 years ago,19.2,"6,150,390 views",https://www.youtube.com/watch?v=wX78iKhInsc,615.039
VxoXfpr6spc,I Tried to Speedrun Minecraft Education Edition,Education,1 year ago,10.35,"6,000,450 views",https://www.youtube.com/watch?v=VxoXfpr6spc,600.045
okpg-lVWLbE,6 Problems with our School System,Education,5 years ago,5.95,"14,064,680 views",https://www.youtube.com/watch?v=okpg-lVWLbE,1406.468
HndV87XpkWg,What's Education For?,Education,7 years ago,3.7333333333333334,"1,178,634 views",https://www.youtube.com/watch?v=HndV87XpkWg,117.8634
rhgwIhB58PA,The Biggest Myth In Education,Education,11 months ago,14.45,"9,649,365 views",https://www.youtube.com/watch?v=rhgwIhB58PA,964.9365
S294zRodS_4,Education In Society: Crash Course Sociology #40,Education,4 years ago,11.533333333333333,"390,504 views",https://www.youtube.com/watch?v=S294zRodS_4,39.0504
T-JVpKku5SI,The problem of education inequality | CNBC Reports,Education,1 year ago,8.85,"139,976 views",https://www.youtube.com/watch?v=T-JVpKku5SI,13.9976
sXdfRYyzbmU,Elon Musk Wants to Revolutionize Education,Education,1 year ago,2.533333333333333,"1,255,093 views",https://www.youtube.com/watch?v=sXdfRYyzbmU,125.5093
zDZFcDGpL4U,RSA ANIMATE: Changing Education Paradigms,Education,11 years ago,11.683333333333334,"17,071,197 views",https://www.youtube.com/watch?v=zDZFcDGpL4U,1707.1197
dqTTojTija8,I SUED THE SCHOOL SYSTEM (2021),Education,5 years ago,6.016666666666667,"24,798,911 views",https://www.youtube.com/watch?v=dqTTojTija8,2479.8911
9vD0BYBh5c4,Covid-19: how tech will transform your kids' education | The Economist,Education,9 months ago,13.05,"137,266 views",https://www.youtube.com/watch?v=9vD0BYBh5c4,13.7266
wFqQm1541aA,Teaching in the US vs. the rest of the world,Education,2 years ago,4.65,"5,011,069 views",https://www.youtube.com/watch?v=wFqQm1541aA,501.1069
hyPGbAkleog,Johnny Depp Kindly Pays Kid's Entire Education After He Lost His Dad,Education,8 days ago,3.3833333333333333,"74,326 views",https://www.youtube.com/watch?v=hyPGbAkleog,7.4326
GEmuEWjHr5c,The Most Persistent Myth,Education,7 years ago,7.383333333333334,"2,336,420 views",https://www.youtube.com/watch?v=GEmuEWjHr5c,233.642
U8iy5zvXhJc,ENGLISH SPEECH | SHAKIRA: Education Changes the World (English Subtitles),Education,2 years ago,11.233333333333333,"2,363,203 views",https://www.youtube.com/watch?v=U8iy5zvXhJc,236.3203
MYM3WE28WYw,Guess My Level of Education | Lineup | Cut,Education,2 years ago,11.533333333333333,"3,799,126 views",https://www.youtube.com/watch?v=MYM3WE28WYw,379.9126
yWr5R4yKuEs,"Chinese students grow up under the CCP’s red education/Struck by reality, some are waking up",Education,4 months ago,12.6,"304,466 views",https://www.youtube.com/watch?v=yWr5R4yKuEs,30.4466
6Y-PeuGFaHc,Your genes affect your education. Here’s why that’s controversial. | Kathryn Paige Harden,Education,3 weeks ago,6.216666666666667,"142,406 views",https://www.youtube.com/watch?v=6Y-PeuGFaHc,14.2406
JdHVoV5v5uE,Sex Education: What Is AMAZE?,Education,11 months ago,2.3666666666666667,"385,712 views",https://www.youtube.com/watch?v=JdHVoV5v5uE,38.5712
Hd2ldTR-WpI,Sex Education Season 1 Trailer | Rotten Tomatoes TV,Education,3 years ago,2.45,"4,735,241 views",https://www.youtube.com/watch?v=Hd2ldTR-WpI,473.5241
9Q7Zl3OI4us,The 3 Myths of the Indian Education System | Vinay Menon | TEDxThiruvananthapuram,Education,5 years ago,17.133333333333333,"3,617,721 views",https://www.youtube.com/watch?v=9Q7Zl3OI4us,361.7721
JTBqYKvy0CU,India vs Germany | Education System Analysis by Dhruv Rathee,Education,2 years ago,19.7,"2,533,025 views",https://www.youtube.com/watch?v=JTBqYKvy0CU,253.3025
UzmvtVAuuyI,Montessori School Education,Education,6 years ago,3.5833333333333335,"729,068 views",https://www.youtube.com/watch?v=UzmvtVAuuyI,72.9068
MhS6oqwwOhw,Physical Education,Education,6 years ago,3.466666666666667,"40,746,294 views",https://www.youtube.com/watch?v=MhS6oqwwOhw,4074.6294
aXZPJ8yGbwU,Education Is The One Of The Blessings Of Life || Malala Yousafzai Speech,Education,1 year ago,2.5166666666666666,"1,274,131 views",https://www.youtube.com/watch?v=aXZPJ8yGbwU,127.4131
kCOnNPq5ITA,Will NEET 2022 Be Postponed? Union Education Minister Dharmendra Pradhan Answers,Education,2 days ago,3.2666666666666666,"21,187 views",https://www.youtube.com/watch?v=kCOnNPq5ITA,2.1187
JVUhzNToGkw,I Was Trusted With Child Education And This Happened,Education,3 months ago,11.05,"547,940 views",https://www.youtube.com/watch?v=JVUhzNToGkw,54.794
mS4Y_avaBWw,Minecraft Beta: Chemistry Lab (Education Edition),Education,4 years ago,18.45,"4,187,878 views",https://www.youtube.com/watch?v=mS4Y_avaBWw,418.7878
TfiFJwZJk84,Indian Education System is the Biggest Scam | By Nitish Rajput,Education,1 year ago,5.966666666666667,"2,381,685 views",https://www.youtube.com/watch?v=TfiFJwZJk84,238.1685
4XZIv4__sQA,Financial Literacy - A Beginners Guide to Financial Education,Education,1 year ago,17.85,"208,181 views",https://www.youtube.com/watch?v=4XZIv4__sQA,20.8181
YnfzOl1tyJQ,True Definition of Education🇮🇳💯✔️|| Great personality❣️🙏|| #shorts #viral #trending,Education,5 months ago,0.5,"12,176,625 views",https://www.youtube.com/watch?v=YnfzOl1tyJQ,1217.6625
vNsi243Oa_g,Total Transformation of Our Education | Sabda P. S. | TEDxUniversitasIndonesia,Education,1 year ago,18.233333333333334,"63,230 views",https://www.youtube.com/watch?v=vNsi243Oa_g,6.323
9rOTXF9cOB4,Speech on Importance of Education | 2nd Short speech for school students |  Speech in English |,Education,9 months ago,2.7666666666666666,"102,180 views",https://www.youtube.com/watch?v=9rOTXF9cOB4,10.218
XcrFwgDUV9E,THEY LET ME TRY A SPECIAL VERSION.... MINECRAFT EDUCATION EDITION 😱,Education,5 years ago,16.466666666666665,"3,565,878 views",https://www.youtube.com/watch?v=XcrFwgDUV9E,356.5878
